Participant,Condition,Block,Sequence,Trial,Amplitudes,Width,Event,time,Pos_x,Pos_y
S01,C01,B02,1,5,200,30,MOUSEPOS,4712,944,567
S01,C01,B02,1,5,200,30,MOUSEPOS,4724,947,568
S01,C01,B02,1,5,200,30,MOUSEPOS,4736,949,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4744,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4744,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4769,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4769,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4769,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4769,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4769,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4769,950,570
S01,C01,B02,1,5,200,30,MOUSEPOS,4834,950,567
S01,C01,B02,1,5,200,30,MOUSEPOS,4849,947,563
S01,C01,B02,1,5,200,30,MOUSEPOS,4861,942,558
S01,C01,B02,1,5,200,30,MOUSEPOS,4872,936,552
S01,C01,B02,1,5,200,30,MOUSEPOS,4884,928,545
S01,C01,B02,1,5,200,30,MOUSEPOS,4895,917,537
S01,C01,B02,1,5,200,30,MOUSEPOS,4906,908,528
S01,C01,B02,1,5,200,30,MOUSEPOS,4917,899,519
S01,C01,B02,1,5,200,30,MOUSEPOS,4928,892,511
S01,C01,B02,1,5,200,30,MOUSEPOS,4939,888,506
S01,C01,B02,1,5,200,30,MOUSEPOS,4950,884,501
S01,C01,B02,1,5,200,30,MOUSEPOS,4961,884,499
S01,C01,B02,1,5,200,30,MOUSEPOS,4970,883,498
S01,C01,B02,1,5,200,30,MOUSEPOS,4979,883,497
S01,C01,B02,1,5,200,30,MOUSEPOS,4991,882,495
S01,C01,B02,1,5,200,30,MOUSEPOS,5005,882,495
S01,C01,B02,1,5,200,30,MOUSEPOS,5005,882,495
S01,C01,B02,1,5,200,30,MOUSEPOS,5005,882,495
S01,C01,B02,1,5,200,30,MOUSEPOS,5005,882,495
S01,C01,B02,1,5,200,30,MOUSEPOS,5005,882,495
S01,C01,B02,1,5,200,30,MOUSEPOS,5064,884,498
S01,C01,B02,1,5,200,30,MOUSEPOS,5076,887,503
S01,C01,B02,1,5,200,30,MOUSEPOS,5086,890,507
S01,C01,B02,1,5,200,30,MOUSEPOS,5098,896,514
S01,C01,B02,1,5,200,30,MOUSEPOS,5110,902,522
S01,C01,B02,1,5,200,30,MOUSEPOS,5122,905,527
S01,C01,B02,1,5,200,30,MOUSEPOS,5134,907,531
S01,C01,B02,1,5,200,30,MOUSEPOS,5145,910,534
S01,C01,B02,1,5,200,30,MOUSEPOS,5157,913,539
S01,C01,B02,1,5,200,30,MOUSEPOS,5166,915,542
S01,C01,B02,1,5,200,30,MOUSEPOS,5181,918,547
S01,C01,B02,1,5,200,30,MOUSEPOS,5192,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5192,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5192,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5192,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5229,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5229,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5229,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5229,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5229,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5229,920,549
S01,C01,B02,1,5,200,30,MOUSEPOS,5300,920,546
S01,C01,B02,1,5,200,30,MOUSEPOS,5314,920,540
S01,C01,B02,1,5,200,30,MOUSEPOS,5326,918,534
S01,C01,B02,1,5,200,30,MOUSEPOS,5336,917,527
S01,C01,B02,1,5,200,30,MOUSEPOS,5348,914,518
S01,C01,B02,1,5,200,30,MOUSEPOS,5360,910,510
S01,C01,B02,1,5,200,30,MOUSEPOS,5370,908,504
S01,C01,B02,1,5,200,30,MOUSEPOS,5381,906,498
S01,C01,B02,1,5,200,30,MOUSEPOS,5390,905,496
S01,C01,B02,1,5,200,30,MOUSEPOS,5403,905,494
S01,C01,B02,1,5,200,30,MOUSEPOS,5412,905,492
S01,C01,B02,1,5,200,30,MOUSEPOS,5412,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5431,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5569,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5569,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5569,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5569,905,492
S01,C01,B02,1,6,200,30,MOUSEPOS,5622,905,493
S01,C01,B02,1,6,200,30,MOUSEPOS,5633,905,496
S01,C01,B02,1,6,200,30,MOUSEPOS,5645,908,504
S01,C01,B02,1,6,200,30,MOUSEPOS,5656,911,512
S01,C01,B02,1,6,200,30,MOUSEPOS,5668,914,521
S01,C01,B02,1,6,200,30,MOUSEPOS,5680,916,528
S01,C01,B02,1,6,200,30,MOUSEPOS,5690,917,532
S01,C01,B02,1,6,200,30,MOUSEPOS,5703,920,540
S01,C01,B02,1,6,200,30,MOUSEPOS,5712,921,544
S01,C01,B02,1,6,200,30,MOUSEPOS,5727,923,551
S01,C01,B02,1,6,200,30,MOUSEPOS,5737,925,555
S01,C01,B02,1,6,200,30,MOUSEPOS,5746,926,558
S01,C01,B02,1,6,200,30,MOUSEPOS,5758,927,561
S01,C01,B02,1,6,200,30,MOUSEPOS,5770,928,563
S01,C01,B02,1,6,200,30,MOUSEPOS,5776,928,564
S01,C01,B02,1,6,200,30,MOUSEPOS,5793,929,566
S01,C01,B02,1,6,200,30,MOUSEPOS,5803,929,567
S01,C01,B02,1,6,200,30,MOUSEPOS,5814,930,569
S01,C01,B02,1,6,200,30,MOUSEPOS,5820,931,570
S01,C01,B02,1,6,200,30,MOUSEPOS,5834,932,573
S01,C01,B02,1,6,200,30,MOUSEPOS,5848,934,576
S01,C01,B02,1,6,200,30,MOUSEPOS,5859,935,579
S01,C01,B02,1,6,200,30,MOUSEPOS,5867,936,581
S01,C01,B02,1,7,200,30,MOUSEPOS,5879,937,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5887,938,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,5895,939,582
S01,C01,B02,1,7,200,30,MOUSEPOS,6003,939,581
S01,C01,B02,1,7,200,30,MOUSEPOS,6009,939,580
S01,C01,B02,1,7,200,30,MOUSEPOS,6009,939,580
S01,C01,B02,1,7,200,30,MOUSEPOS,6009,939,580
S01,C01,B02,1,7,200,30,MOUSEPOS,6042,939,579
S01,C01,B02,1,7,200,30,MOUSEPOS,6060,938,576
S01,C01,B02,1,7,200,30,MOUSEPOS,6073,938,570
S01,C01,B02,1,7,200,30,MOUSEPOS,6084,937,566
S01,C01,B02,1,7,200,30,MOUSEPOS,6095,935,560
S01,C01,B02,1,7,200,30,MOUSEPOS,6107,934,553
S01,C01,B02,1,7,200,30,MOUSEPOS,6119,932,547
S01,C01,B02,1,7,200,30,MOUSEPOS,6131,931,538
S01,C01,B02,1,7,200,30,MOUSEPOS,6141,930,534
S01,C01,B02,1,7,200,30,MOUSEPOS,6150,929,528
S01,C01,B02,1,7,200,30,MOUSEPOS,6162,928,524
S01,C01,B02,1,7,200,30,MOUSEPOS,6173,928,520
S01,C01,B02,1,7,200,30,MOUSEPOS,6187,927,518
S01,C01,B02,1,7,200,30,MOUSEPOS,6199,927,516
S01,C01,B02,1,7,200,30,MOUSEPOS,6199,927,516
S01,C01,B02,1,7,200,30,MOUSEPOS,6199,927,516
S01,C01,B02,1,7,200,30,MOUSEPOS,6199,927,516
S01,C01,B02,1,7,200,30,MOUSEPOS,6199,927,516
S01,C01,B02,1,7,200,30,MOUSEPOS,6199,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6266,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6395,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6395,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6395,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6395,927,516
S01,C01,B02,1,8,200,30,MOUSEPOS,6432,927,517
S01,C01,B02,1,8,200,30,MOUSEPOS,6451,928,519
S01,C01,B02,1,8,200,30,MOUSEPOS,6460,929,523
S01,C01,B02,1,8,200,30,MOUSEPOS,6473,932,530
S01,C01,B02,1,8,200,30,MOUSEPOS,6483,933,538
S01,C01,B02,1,8,200,30,MOUSEPOS,6493,935,547
S01,C01,B02,1,8,200,30,MOUSEPOS,6503,938,556
S01,C01,B02,1,8,200,30,MOUSEPOS,6516,939,564
S01,C01,B02,1,8,200,30,MOUSEPOS,6523,940,569
S01,C01,B02,1,8,200,30,MOUSEPOS,6537,941,575
S01,C01,B02,1,8,200,30,MOUSEPOS,6546,942,578
S01,C01,B02,1,8,200,30,MOUSEPOS,6556,942,580
S01,C01,B02,1,8,200,30,MOUSEPOS,6565,943,581
S01,C01,B02,1,8,200,30,MOUSEPOS,6576,943,582
S01,C01,B02,1,8,200,30,MOUSEPOS,6576,943,582
S01,C01,B02,1,8,200,30,MOUSEPOS,6598,943,583
S01,C01,B02,1,8,200,30,MOUSEPOS,6598,943,583
S01,C01,B02,1,8,200,30,MOUSEPOS,6598,943,583
S01,C01,B02,1,8,200,30,MOUSEPOS,6598,943,583
S01,C01,B02,1,8,200,30,MOUSEPOS,6598,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6653,943,583
S01,C01,B02,1,9,200,30,MOUSEPOS,6758,944,582
S01,C01,B02,1,9,200,30,MOUSEPOS,6770,944,582
S01,C01,B02,1,9,200,30,MOUSEPOS,6775,944,581
S01,C01,B02,1,9,200,30,MOUSEPOS,6786,944,580
S01,C01,B02,1,9,200,30,MOUSEPOS,6801,945,579
S01,C01,B02,1,9,200,30,MOUSEPOS,6815,945,576
S01,C01,B02,1,9,200,30,MOUSEPOS,6825,945,573
S01,C01,B02,1,9,200,30,MOUSEPOS,6838,945,567
S01,C01,B02,1,9,200,30,MOUSEPOS,6849,946,559
S01,C01,B02,1,9,200,30,MOUSEPOS,6859,946,552
S01,C01,B02,1,9,200,30,MOUSEPOS,6871,947,545
S01,C01,B02,1,9,200,30,MOUSEPOS,6883,947,536
S01,C01,B02,1,9,200,30,MOUSEPOS,6895,949,526
S01,C01,B02,1,9,200,30,MOUSEPOS,6904,950,520
S01,C01,B02,1,9,200,30,MOUSEPOS,6917,952,514
S01,C01,B02,1,9,200,30,MOUSEPOS,6923,953,511
S01,C01,B02,1,9,200,30,MOUSEPOS,6937,953,507
S01,C01,B02,1,9,200,30,MOUSEPOS,6951,953,504
S01,C01,B02,1,9,200,30,MOUSEPOS,6963,953,502
S01,C01,B02,1,9,200,30,MOUSEPOS,6966,953,501
S01,C01,B02,1,9,200,30,MOUSEPOS,6966,953,501
S01,C01,B02,1,10,200,30,MOUSEPOS,6997,953,500
S01,C01,B02,1,10,200,30,MOUSEPOS,6997,953,500
S01,C01,B02,1,10,200,30,MOUSEPOS,6997,953,500
S01,C01,B02,1,10,200,30,MOUSEPOS,6997,953,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7036,954,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7036,954,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7056,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7056,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7056,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7056,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7056,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7116,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7116,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7116,955,500
S01,C01,B02,1,10,200,30,MOUSEPOS,7149,956,501
S01,C01,B02,1,10,200,30,MOUSEPOS,7163,956,502
S01,C01,B02,1,10,200,30,MOUSEPOS,7175,956,506
S01,C01,B02,1,10,200,30,MOUSEPOS,7187,956,511
S01,C01,B02,1,10,200,30,MOUSEPOS,7199,956,520
S01,C01,B02,1,10,200,30,MOUSEPOS,7209,957,528
S01,C01,B02,1,10,200,30,MOUSEPOS,7219,957,535
S01,C01,B02,1,10,200,30,MOUSEPOS,7231,957,546
S01,C01,B02,1,10,200,30,MOUSEPOS,7243,957,556
S01,C01,B02,1,10,200,30,MOUSEPOS,7253,956,562
S01,C01,B02,1,10,200,30,MOUSEPOS,7265,956,570
S01,C01,B02,1,10,200,30,MOUSEPOS,7276,955,575
S01,C01,B02,1,10,200,30,MOUSEPOS,7286,954,577
S01,C01,B02,1,10,200,30,MOUSEPOS,7292,954,578
S01,C01,B02,1,10,200,30,MOUSEPOS,7292,954,578
S01,C01,B02,1,10,200,30,MOUSEPOS,7292,954,578
S01,C01,B02,1,10,200,30,MOUSEPOS,7292,954,578
S01,C01,B02,1,10,200,30,MOUSEPOS,7292,954,578
S01,C01,B02,1,10,200,30,MOUSEPOS,7292,954,578
S01,C01,B02,1,11,200,30,MOUSEPOS,7364,953,578
S01,C01,B02,1,11,200,30,MOUSEPOS,7364,953,578
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7386,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7469,953,577
S01,C01,B02,1,11,200,30,MOUSEPOS,7484,953,576
S01,C01,B02,1,11,200,30,MOUSEPOS,7500,953,573
S01,C01,B02,1,11,200,30,MOUSEPOS,7511,954,570
S01,C01,B02,1,11,200,30,MOUSEPOS,7521,955,565
S01,C01,B02,1,11,200,30,MOUSEPOS,7530,956,561
S01,C01,B02,1,11,200,30,MOUSEPOS,7546,958,552
S01,C01,B02,1,11,200,30,MOUSEPOS,7556,959,546
S01,C01,B02,1,11,200,30,MOUSEPOS,7568,961,540
S01,C01,B02,1,11,200,30,MOUSEPOS,7580,964,533
S01,C01,B02,1,11,200,30,MOUSEPOS,7592,966,527
S01,C01,B02,1,11,200,30,MOUSEPOS,7604,968,521
S01,C01,B02,1,11,200,30,MOUSEPOS,7614,971,514
S01,C01,B02,1,11,200,30,MOUSEPOS,7628,973,508
S01,C01,B02,1,11,200,30,MOUSEPOS,7640,975,502
S01,C01,B02,1,11,200,30,MOUSEPOS,7653,977,500
S01,C01,B02,1,11,200,30,MOUSEPOS,7662,977,498
S01,C01,B02,1,11,200,30,MOUSEPOS,7670,978,498
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7687,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,12,200,30,MOUSEPOS,7809,978,497
S01,C01,B02,1,13,200,30,MOUSEPOS,7919,978,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7919,978,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7919,978,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7919,978,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,7963,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,13,200,30,MOUSEPOS,8030,979,498
S01,C01,B02,1,14,200,30,MOUSEPOS,8144,979,499
S01,C01,B02,1,14,200,30,MOUSEPOS,8144,979,499
S01,C01,B02,1,14,200,30,MOUSEPOS,8144,979,499
S01,C01,B02,1,14,200,30,MOUSEPOS,8172,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8172,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8172,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8172,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8172,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8172,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,14,200,30,MOUSEPOS,8242,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8316,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,15,200,30,MOUSEPOS,8399,979,500
S01,C01,B02,1,16,200,30,MOUSEPOS,8478,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8478,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8478,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8478,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8478,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8478,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8544,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8636,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8636,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8636,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8636,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8636,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8636,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8710,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8710,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8710,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8710,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8710,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8710,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8777,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8777,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8777,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8777,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8777,979,500
S01,C01,B02,2,1,200,40,MOUSEPOS,8833,981,503
S01,C01,B02,2,1,200,40,MOUSEPOS,8844,984,507
